code,text,origin,include,context,prompt
D07,Sintomas gástricos,gpt-4o-mini,1,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. 'NE' significa não especificado. Devlove apenas a lista de expressões separadas por ';'","Dispepsia/indigestão, Dispepsia funcional; Critérios: dor ou desconforto crónico ou recorrente centrado na porção superior do abdómen. Exclui: dor epigástrica; azia; flatulência/gases/eructação; DRGE "
D07,Sensação de gases,gpt-4o-mini,0,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. 'NE' significa não especificado. Devlove apenas a lista de expressões separadas por ';'","Dispepsia/indigestão, Dispepsia funcional; Critérios: dor ou desconforto crónico ou recorrente centrado na porção superior do abdómen. Exclui: dor epigástrica; azia; flatulência/gases/eructação; DRGE "
D07,Desconforto após a ingestão de alimentos,gpt-4o-mini,1,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. 'NE' significa não especificado. Devlove apenas a lista de expressões separadas por ';'","Dispepsia/indigestão, Dispepsia funcional; Critérios: dor ou desconforto crónico ou recorrente centrado na porção superior do abdómen. Exclui: dor epigástrica; azia; flatulência/gases/eructação; DRGE "
D07,Dificuldades na digestão de alimentos,gpt-4o-mini,1,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. 'NE' significa não especificado. Devlove apenas a lista de expressões separadas por ';'","Dispepsia/indigestão, Dispepsia funcional; Critérios: dor ou desconforto crónico ou recorrente centrado na porção superior do abdómen. Exclui: dor epigástrica; azia; flatulência/gases/eructação; DRGE "
D09,Enjoos,gpt-4o-mini,1,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. 'NE' significa não especificado. Devlove apenas a lista de expressões separadas por ';'","Náusea, Náusea e vómitos. Exclui: sensação de ter comido demais; vómito; náusea provocada pelo álcool; perda de apetite; náuseas durante a gravidez "
D09,Mal-estar estomacal,gpt-4o-mini,1,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. 'NE' significa não especificado. Devlove apenas a lista de expressões separadas por ';'","Náusea, Náusea e vómitos. Exclui: sensação de ter comido demais; vómito; náusea provocada pelo álcool; perda de apetite; náuseas durante a gravidez "
D09,Sensação de enjoo,gpt-4o-mini,1,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. 'NE' significa não especificado. Devlove apenas a lista de expressões separadas por ';'","Náusea, Náusea e vómitos. Exclui: sensação de ter comido demais; vómito; náusea provocada pelo álcool; perda de apetite; náuseas durante a gravidez "
D09,Náuseas persistentes,gpt-4o-mini,1,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. 'NE' significa não especificado. Devlove apenas a lista de expressões separadas por ';'","Náusea, Náusea e vómitos. Exclui: sensação de ter comido demais; vómito; náusea provocada pelo álcool; perda de apetite; náuseas durante a gravidez "
D09,Náuseas e vômitos,gpt-4o-mini,1,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. 'NE' significa não especificado. Devlove apenas a lista de expressões separadas por ';'","Náusea, Náusea e vómitos. Exclui: sensação de ter comido demais; vómito; náusea provocada pelo álcool; perda de apetite; náuseas durante a gravidez "
D09,Desconforto abdominal,gpt-4o-mini,1,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. 'NE' significa não especificado. Devlove apenas a lista de expressões separadas por ';'","Náusea, Náusea e vómitos. Exclui: sensação de ter comido demais; vómito; náusea provocada pelo álcool; perda de apetite; náuseas durante a gravidez "
D09,Sensação de mal-estar,gpt-4o-mini,0,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. 'NE' significa não especificado. Devlove apenas a lista de expressões separadas por ';'","Náusea, Náusea e vómitos. Exclui: sensação de ter comido demais; vómito; náusea provocada pelo álcool; perda de apetite; náuseas durante a gravidez "
D09,Náuseas induzidas,gpt-4o-mini,1,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. 'NE' significa não especificado. Devlove apenas a lista de expressões separadas por ';'","Náusea, Náusea e vómitos. Exclui: sensação de ter comido demais; vómito; náusea provocada pelo álcool; perda de apetite; náuseas durante a gravidez "
D09,Náuseas não especificadas,gpt-4o-mini,1,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. 'NE' significa não especificado. Devlove apenas a lista de expressões separadas por ';'","Náusea, Náusea e vómitos. Exclui: sensação de ter comido demais; vómito; náusea provocada pelo álcool; perda de apetite; náuseas durante a gravidez "
D09,Náuseas agudas,gpt-4o-mini,1,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. 'NE' significa não especificado. Devlove apenas a lista de expressões separadas por ';'","Náusea, Náusea e vómitos. Exclui: sensação de ter comido demais; vómito; náusea provocada pelo álcool; perda de apetite; náuseas durante a gravidez "
D09,Náuseas intermitentes,gpt-4o-mini,1,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. 'NE' significa não especificado. Devlove apenas a lista de expressões separadas por ';'","Náusea, Náusea e vómitos. Exclui: sensação de ter comido demais; vómito; náusea provocada pelo álcool; perda de apetite; náuseas durante a gravidez "
D09,Náuseas e desconforto,gpt-4o-mini,1,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. 'NE' significa não especificado. Devlove apenas a lista de expressões separadas por ';'","Náusea, Náusea e vómitos. Exclui: sensação de ter comido demais; vómito; náusea provocada pelo álcool; perda de apetite; náuseas durante a gravidez "
D09,Náuseas e tonturas,gpt-4o-mini,1,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. 'NE' significa não especificado. Devlove apenas a lista de expressões separadas por ';'","Náusea, Náusea e vómitos. Exclui: sensação de ter comido demais; vómito; náusea provocada pelo álcool; perda de apetite; náuseas durante a gravidez "
D09,Náuseas e salivação excessiva,gpt-4o-mini,1,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. 'NE' significa não especificado. Devlove apenas a lista de expressões separadas por ';'","Náusea, Náusea e vómitos. Exclui: sensação de ter comido demais; vómito; náusea provocada pelo álcool; perda de apetite; náuseas durante a gravidez "
D09,Náuseas e dor abdominal,gpt-4o-mini,1,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. 'NE' significa não especificado. Devlove apenas a lista de expressões separadas por ';'","Náusea, Náusea e vómitos. Exclui: sensação de ter comido demais; vómito; náusea provocada pelo álcool; perda de apetite; náuseas durante a gravidez "
D09,Náuseas e sensação de queimação,gpt-4o-mini,1,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. 'NE' significa não especificado. Devlove apenas a lista de expressões separadas por ';'","Náusea, Náusea e vómitos. Exclui: sensação de ter comido demais; vómito; náusea provocada pelo álcool; perda de apetite; náuseas durante a gravidez "
D09,Náuseas e distúrbios gastrointestinais,gpt-4o-mini,1,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. 'NE' significa não especificado. Devlove apenas a lista de expressões separadas por ';'","Náusea, Náusea e vómitos. Exclui: sensação de ter comido demais; vómito; náusea provocada pelo álcool; perda de apetite; náuseas durante a gravidez "
D09,Náuseas e fadiga,gpt-4o-mini,0,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. 'NE' significa não especificado. Devlove apenas a lista de expressões separadas por ';'","Náusea, Náusea e vómitos. Exclui: sensação de ter comido demais; vómito; náusea provocada pelo álcool; perda de apetite; náuseas durante a gravidez "
D09,Náuseas e hipersensibilidade,gpt-4o-mini,1,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. 'NE' significa não especificado. Devlove apenas a lista de expressões separadas por ';'","Náusea, Náusea e vómitos. Exclui: sensação de ter comido demais; vómito; náusea provocada pelo álcool; perda de apetite; náuseas durante a gravidez "
D09,Náuseas e aversão alimentar,gpt-4o-mini,1,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. 'NE' significa não especificado. Devlove apenas a lista de expressões separadas por ';'","Náusea, Náusea e vómitos. Exclui: sensação de ter comido demais; vómito; náusea provocada pelo álcool; perda de apetite; náuseas durante a gravidez "
D09,Náusea com vómitos,human-dc,1,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. 'NE' significa não especificado. Devlove apenas a lista de expressões separadas por ';'","Náusea, Náusea e vómitos. Exclui: sensação de ter comido demais; vómito; náusea provocada pelo álcool; perda de apetite; náuseas durante a gravidez "
D14,Vómito sanguinolento,gpt-4o-mini,1,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. 'NE' significa não especificado. Devlove apenas a lista de expressões separadas por ';'","Hematemese/vómito de sangue, Hematemese. Exclui: hemoptise "
D14,Vómito com sangue,gpt-4o-mini,1,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. 'NE' significa não especificado. Devlove apenas a lista de expressões separadas por ';'","Hematemese/vómito de sangue, Hematemese. Exclui: hemoptise "
D14,Vómito hemático,gpt-4o-mini,1,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. 'NE' significa não especificado. Devlove apenas a lista de expressões separadas por ';'","Hematemese/vómito de sangue, Hematemese. Exclui: hemoptise "
D14,Hemorragia digestiva alta,gpt-4o-mini,1,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. 'NE' significa não especificado. Devlove apenas a lista de expressões separadas por ';'","Hematemese/vómito de sangue, Hematemese. Exclui: hemoptise "
D14,Sangue no vómito,gpt-4o-mini,1,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. 'NE' significa não especificado. Devlove apenas a lista de expressões separadas por ';'","Hematemese/vómito de sangue, Hematemese. Exclui: hemoptise "
D14,Vómito com hemorragia,gpt-4o-mini,1,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. 'NE' significa não especificado. Devlove apenas a lista de expressões separadas por ';'","Hematemese/vómito de sangue, Hematemese. Exclui: hemoptise "
D14,Vómito de sangue fresco,gpt-4o-mini,1,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. 'NE' significa não especificado. Devlove apenas a lista de expressões separadas por ';'","Hematemese/vómito de sangue, Hematemese. Exclui: hemoptise "
D14,Vómito de sangue escuro,gpt-4o-mini,1,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. 'NE' significa não especificado. Devlove apenas a lista de expressões separadas por ';'","Hematemese/vómito de sangue, Hematemese. Exclui: hemoptise "
D14,Hemorragia gástrica alta,gpt-4o-mini_human-dc,1,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. 'NE' significa não especificado. Devlove apenas a lista de expressões separadas por ';'","Hematemese/vómito de sangue, Hematemese. Exclui: hemoptise "
D14,Hemorragia esofágica,gpt-4o-mini,0,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. 'NE' significa não especificado. Devlove apenas a lista de expressões separadas por ';'","Hematemese/vómito de sangue, Hematemese. Exclui: hemoptise "
D14,Vómito vermelho,gpt-4o-mini,0,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. 'NE' significa não especificado. Devlove apenas a lista de expressões separadas por ';'","Hematemese/vómito de sangue, Hematemese. Exclui: hemoptise "
D14,Vómito com conteúdo sanguíneo,gpt-4o-mini,1,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. 'NE' significa não especificado. Devlove apenas a lista de expressões separadas por ';'","Hematemese/vómito de sangue, Hematemese. Exclui: hemoptise "
D14,Vómito com vestígios de sangue,gpt-4o-mini,1,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. 'NE' significa não especificado. Devlove apenas a lista de expressões separadas por ';'","Hematemese/vómito de sangue, Hematemese. Exclui: hemoptise "
D14,Vómito com hemácias,gpt-4o-mini,1,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. 'NE' significa não especificado. Devlove apenas a lista de expressões separadas por ';'","Hematemese/vómito de sangue, Hematemese. Exclui: hemoptise "
D14,Vómito com sangue claret,gpt-4o-mini,0,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. 'NE' significa não especificado. Devlove apenas a lista de expressões separadas por ';'","Hematemese/vómito de sangue, Hematemese. Exclui: hemoptise "
D14,Vómito com sangue coagulado,gpt-4o-mini,1,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. 'NE' significa não especificado. Devlove apenas a lista de expressões separadas por ';'","Hematemese/vómito de sangue, Hematemese. Exclui: hemoptise "
D14,Vómito com sangue vivo,gpt-4o-mini,1,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. 'NE' significa não especificado. Devlove apenas a lista de expressões separadas por ';'","Hematemese/vómito de sangue, Hematemese. Exclui: hemoptise "
D14,Vómito com sangue digerido,gpt-4o-mini,0,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. 'NE' significa não especificado. Devlove apenas a lista de expressões separadas por ';'","Hematemese/vómito de sangue, Hematemese. Exclui: hemoptise "
D14,Vómito com líquido sanguinolento,gpt-4o-mini,0,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. 'NE' significa não especificado. Devlove apenas a lista de expressões separadas por ';'","Hematemese/vómito de sangue, Hematemese. Exclui: hemoptise "
D14,Vómito com hemorragia digestiva,gpt-4o-mini,1,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. 'NE' significa não especificado. Devlove apenas a lista de expressões separadas por ';'","Hematemese/vómito de sangue, Hematemese. Exclui: hemoptise "
D14,Vómito com sangue proveniente do estômago,gpt-4o-mini,1,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. 'NE' significa não especificado. Devlove apenas a lista de expressões separadas por ';'","Hematemese/vómito de sangue, Hematemese. Exclui: hemoptise "
D26,Medo de cancro gastrointestinal,gpt-4o-mini_human-dc,1,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. 'NE' significa não especificado. Devlove apenas a lista de expressões separadas por ';'","Medo de cancro do sistema digestivo, Individuo com queixa de saúde receada em quem nenhum diagnostico foi feito; Critérios: preocupação com/medo de cancro do sistema digestivo numa pessoa sem a doença/até o diagnóstico ser confirmado. Exclui: se o doente tem a doença, codifique-a"
D26,Ansiedade relacionada ao cancro do sistema digestivo,gpt-4o-mini_human-dc,1,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. 'NE' significa não especificado. Devlove apenas a lista de expressões separadas por ';'","Medo de cancro do sistema digestivo, Individuo com queixa de saúde receada em quem nenhum diagnostico foi feito; Critérios: preocupação com/medo de cancro do sistema digestivo numa pessoa sem a doença/até o diagnóstico ser confirmado. Exclui: se o doente tem a doença, codifique-a"
D26,Preocupação com cancro digestivo,gpt-4o-mini_human-dc,1,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. 'NE' significa não especificado. Devlove apenas a lista de expressões separadas por ';'","Medo de cancro do sistema digestivo, Individuo com queixa de saúde receada em quem nenhum diagnostico foi feito; Critérios: preocupação com/medo de cancro do sistema digestivo numa pessoa sem a doença/até o diagnóstico ser confirmado. Exclui: se o doente tem a doença, codifique-a"
D26,Temor de neoplasia do trato digestivo,gpt-4o-mini,1,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. 'NE' significa não especificado. Devlove apenas a lista de expressões separadas por ';'","Medo de cancro do sistema digestivo, Individuo com queixa de saúde receada em quem nenhum diagnostico foi feito; Critérios: preocupação com/medo de cancro do sistema digestivo numa pessoa sem a doença/até o diagnóstico ser confirmado. Exclui: se o doente tem a doença, codifique-a"
D26,Receio de cancro no aparelho digestivo,gpt-4o-mini_human-dc,1,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. 'NE' significa não especificado. Devlove apenas a lista de expressões separadas por ';'","Medo de cancro do sistema digestivo, Individuo com queixa de saúde receada em quem nenhum diagnostico foi feito; Critérios: preocupação com/medo de cancro do sistema digestivo numa pessoa sem a doença/até o diagnóstico ser confirmado. Exclui: se o doente tem a doença, codifique-a"
D26,Medo de tumor no sistema digestivo,gpt-4o-mini,1,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. 'NE' significa não especificado. Devlove apenas a lista de expressões separadas por ';'","Medo de cancro do sistema digestivo, Individuo com queixa de saúde receada em quem nenhum diagnostico foi feito; Critérios: preocupação com/medo de cancro do sistema digestivo numa pessoa sem a doença/até o diagnóstico ser confirmado. Exclui: se o doente tem a doença, codifique-a"
D26,Insegurança sobre cancro digestivo,gpt-4o-mini_human-dc,1,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. 'NE' significa não especificado. Devlove apenas a lista de expressões separadas por ';'","Medo de cancro do sistema digestivo, Individuo com queixa de saúde receada em quem nenhum diagnostico foi feito; Critérios: preocupação com/medo de cancro do sistema digestivo numa pessoa sem a doença/até o diagnóstico ser confirmado. Exclui: se o doente tem a doença, codifique-a"
D26,Preocupação com a saúde digestiva,gpt-4o-mini,0,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. 'NE' significa não especificado. Devlove apenas a lista de expressões separadas por ';'","Medo de cancro do sistema digestivo, Individuo com queixa de saúde receada em quem nenhum diagnostico foi feito; Critérios: preocupação com/medo de cancro do sistema digestivo numa pessoa sem a doença/até o diagnóstico ser confirmado. Exclui: se o doente tem a doença, codifique-a"
D26,Ansiedade por diagnóstico de cancro digestivo,gpt-4o-mini_human-dc,1,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. 'NE' significa não especificado. Devlove apenas a lista de expressões separadas por ';'","Medo de cancro do sistema digestivo, Individuo com queixa de saúde receada em quem nenhum diagnostico foi feito; Critérios: preocupação com/medo de cancro do sistema digestivo numa pessoa sem a doença/até o diagnóstico ser confirmado. Exclui: se o doente tem a doença, codifique-a"
D26,Medo de doenças malignas do sistema digestivo,gpt-4o-mini,1,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. 'NE' significa não especificado. Devlove apenas a lista de expressões separadas por ';'","Medo de cancro do sistema digestivo, Individuo com queixa de saúde receada em quem nenhum diagnostico foi feito; Critérios: preocupação com/medo de cancro do sistema digestivo numa pessoa sem a doença/até o diagnóstico ser confirmado. Exclui: se o doente tem a doença, codifique-a"
