code,text,origin,chapter,label
P08,Diminuição da satisfação sexual,icpc2_description,P,335
P09,Transsexualidade,icd10_description,P,336
P09,Travestismo bivalente,icd10_description,P,336
P09,Patologia de identidade sexual na infância,icd10_description,P,336
P09,"Perturbação da preferência sexual, não especificado",icd10_description,P,336
P09,Patologia não especificada da identidade sexual,icd10_description,P,336
P09,Fetichismo,icd10_description,P,336
P09,Fetichismo transvéstico,icd10_description,P,336
P09,Exibicionismo,icd10_description,P,336
P09,Voyeurismo,icd10_description,P,336
P09,Pedofilia,icd10_description,P,336
P09,Outras parafilias,icd10_description,P,336
P09,Preocupação com a preferência sexual,icpc2_description,P,336
P09,Sadomasoquismo,icd10_description,P,336
P09,Outras patologias da identidade sexual,icd10_description,P,336
P10,"Patologia crónica de tiques, motora ou vocal",icd10_description,P,337
P10,Patologia de Tourette,icd10_description,P,337
P10,Outros tiques,icd10_description,P,337
P10,"Tiques, sem outra especificação",icd10_description,P,337
P10,Patologia de movimento estereotipado,icd10_description,P,337
P10,Patologia da fluência aparecendo na idade adulta,icd10_description,P,337
P10,Gaguejar/balbuciar/tique,icpc2_description,P,337
P10,"Patologia de tiques, transitória",icd10_description,P,337
P11,pica infantil,gpt-4o-mini,P,338
P11,Distúrbio alimentar na infância,icd10_description,P,338
P11,Pica [alotriofagia] do lactente ou da criança,icd10_description,P,338
P11,Problema de alimentação da criança,icpc2_description,P,338
P11,dificuldades em comer,gpt-4o-mini,P,338
P11,dificuldades de alimentação,gpt-4o-mini,P,338
P11,problemas de alimentação e nutrição,gpt-4o-mini,P,338
P11,hábitos alimentares problemáticos,gpt-4o-mini,P,338
P11,problema de alimentação,icpc2_inclusion,P,338
P11,problemas nutricionais na infância,gpt-4o-mini,P,338
P11,dificuldades de nutrição na infância,gpt-4o-mini,P,338
P11,problemas de nutrição infantil,gpt-4o-mini,P,338
P11,problemas de alimentação em crianças,gpt-4o-mini,P,338
P11,distúrbios alimentares em crianças,gpt-4o-mini,P,338
P11,problemas de aceitação alimentar,gpt-4o-mini,P,338
P11,dificuldades com a alimentação da criança,gpt-4o-mini,P,338
P11,Dificuldades alimentares na infância,gpt-4o-mini,P,338
P11,problema com o comportamento alimentar da criança,icpc2_inclusion,P,338
P11,problemas de dieta infantil,gpt-4o-mini,P,338
P11,transtorno alimentar infantil,gpt-4o-mini,P,338
P11,desordens alimentares na infância,gpt-4o-mini,P,338
P11,problemas de apetite na criança,gpt-4o-mini,P,338
P11,alimentação disfuncional na infância,gpt-4o-mini,P,338
P11,alimentação pouco saudável na criança,gpt-4o-mini,P,338
P12,Incontinência infantil,gpt-4o-mini,P,339
P12,Emissão involuntária de urina diurna,gpt-4o-mini,P,339
P12,Enurese episódica,gpt-4o-mini,P,339
P12,Enurese em crianças,gpt-4o-mini,P,339
P12,Molhar a cama/enurese,icpc2_description,P,339
P12,Molhar a cama involuntariamente,gpt-4o-mini,P,339
P12,Enurese em adultos,gpt-4o-mini,P,339
P12,Urinar na cama,gpt-4o-mini,P,339
P12,Emissão involuntária de urina em crianças,gpt-4o-mini,P,339
P12,Enurese diurna,gpt-4o-mini,P,339
P12,Problemas de enurese,gpt-4o-mini,P,339
P12,Enurese,icd10_description,P,339
P12,Emissão involuntária de urina noturna,gpt-4o-mini,P,339
P12,Enurese noturna,gpt-4o-mini,P,339
P12,Enurese persistente,gpt-4o-mini,P,339
P12,Molhar a cama em crianças,gpt-4o-mini,P,339
P13,Encoprese,icd10_description,P,340
P13,Fezes em locais impróprios,gpt-4o-mini,P,340
P13,Problema de higiene intestinal,gpt-4o-mini,P,340
P13,Dificuldade de treino do intestino,gpt-4o-mini,P,340
P13,Defecação em locais inadequados,gpt-4o-mini,P,340
P13,Dificuldade em treinar o intestino,gpt-4o-mini,P,340
P13,Emissão de fezes em locais impróprios,gpt-4o-mini,P,340
P13,Dificuldade em controlar a defecação,gpt-4o-mini,P,340
P13,Encoprese/problema de treino do intestino,icpc2_description,P,340
P13,Encoprese/problema treino intestino,icpc2_short,P,340
P15,Abuso crónico do álcool,icpc2_description,P,341
P15,"Uso de álcool, sem outra especificação",icd10_description,P,341
P15,Abuso de álcool,icd10_description,P,341
P15,Dependência de álcool,icd10_description,P,341
P15,Degenerescência do sistema nervoso devida ao álcool,icd10_description,P,341
P15,síndromes alcoólicas do cérebro,icpc2_inclusion,P,341
P15,psicose alcoólica,icpc2_inclusion,P,341
P15,alcoolismo,icpc2_inclusion,P,341
P15,delirium tremens,icpc2_inclusion,P,341
P16,Abuso agudo do álcool,icpc2_description,P,342
P16,embriaguez,icpc2_inclusion,P,342
P16,consumo abusivo de álcool,gpt-4o-mini,P,342
P16,intoxicação etílica,gpt-4o-mini,P,342
P16,embriaguez provocada por álcool,gpt-4o-mini,P,342
P16,intoxicação etílica aguda,gpt-4o-mini,P,342
P16,embriaguez severa,gpt-4o-mini,P,342
P16,crise de embriaguez,gpt-4o-mini,P,342
P16,embriaguez aguda,gpt-4o-mini,P,342
P16,Intoxicação alcoólica,gpt-4o-mini,P,342
P16,intoxicação alcoólica aguda,gpt-4o-mini,P,342
P16,intoxicação aguda por álcool,gpt-4o-mini,P,342
P16,estado de embriaguez,gpt-4o-mini,P,342
P16,crise alcoólica,gpt-4o-mini,P,342
P16,abuso agudo de etanol,gpt-4o-mini,P,342
P16,intoxicação por bebidas alcoólicas,gpt-4o-mini,P,342
P16,embriaguez intensa,gpt-4o-mini,P,342
P16,intoxicação por álcool,gpt-4o-mini,P,342
P16,intoxicação por etanol,gpt-4o-mini,P,342
P16,intoxicação aguda por bebidas alcoólicas,gpt-4o-mini,P,342
P17,Dependência de nicotina,icd10_description,P,343
P17,fumo de charuto,gpt-4o-mini,P,343
P17,adição ao tabaco,gpt-4o-mini,P,343
P17,uso de tabaco,gpt-4o-mini,P,343
P17,dependência do tabaco,gpt-4o-mini,P,343
P17,vício em fumar,gpt-4o-mini,P,343
P17,hábito de fumar,gpt-4o-mini,P,343
P17,fumo de nicotina,gpt-4o-mini,P,343
P17,dependência de nicotina,gpt-4o-mini,P,343
P17,fumo de produtos de tabaco,gpt-4o-mini,P,343
P17,fumo de cigarros eletrónicos,gpt-4o-mini,P,343
P17,fumo de tabaco aromatizado,gpt-4o-mini,P,343
P17,consumo de produtos de tabaco,gpt-4o-mini,P,343
P17,abuso de nicotina,gpt-4o-mini,P,343
P17,consumo de tabaco,gpt-4o-mini,P,343
P17,uso de cigarros,gpt-4o-mini,P,343
P17,fumo de vaporizador,gpt-4o-mini,P,343
P17,fumo de tabaco de enrolar,gpt-4o-mini,P,343
P17,fumo de tabaco de vaporizador,gpt-4o-mini,P,343
P17,consumo problemático de tabaco,gpt-4o-mini,P,343
P17,Abuso do tabaco,icpc2_description,P,343
P17,problema de fumar,icpc2_inclusion,P,343
P17,fumo de e-cigarro,gpt-4o-mini,P,343
P17,hábito tabágico,gpt-4o-mini,P,343
P17,fumo de tabaco aquecido,gpt-4o-mini,P,343
P17,fumo de tabaco de cachimbo,gpt-4o-mini,P,343
P17,tabagismo,gpt-4o-mini,P,343
P17,vício do tabaco,gpt-4o-mini,P,343
P17,consumo de tabaco em excesso,gpt-4o-mini,P,343
P17,dependência de tabaco,gpt-4o-mini,P,343
P17,Uso excessivo de tabaco,gpt-4o-mini,P,343
P17,consumo excessivo de nicotina,gpt-4o-mini,P,343
P17,uso prejudicial de tabaco,gpt-4o-mini,P,343
P17,dependência de substâncias tabágicas,gpt-4o-mini,P,343
P17,síndrome de dependência de nicotina,gpt-4o-mini,P,343
P17,uso nocivo de tabaco,gpt-4o-mini,P,343
P17,consumo compulsivo de tabaco,gpt-4o-mini,P,343
P17,consumo de cigarros eletrónicos,gpt-4o-mini,P,343
P17,fumo de cachimbo,gpt-4o-mini,P,343
P17,fumo de cigarro,gpt-4o-mini,P,343
P17,intoxicação crónica por tabaco,gpt-4o-mini,P,343
P17,fumo de tabaco de charuto,gpt-4o-mini,P,343
P17,dependência química do tabaco,gpt-4o-mini,P,343
P17,uso recreativo de tabaco,gpt-4o-mini,P,343
P17,distúrbios relacionados com o tabaco,gpt-4o-mini,P,343
P17,transtorno por uso de tabaco,gpt-4o-mini,P,343
P17,distúrbio por uso de tabaco,gpt-4o-mini,P,343
P18,"Uso, sem outra especificação, associado a sedativo, hipnótico ou ansiolítico",icd10_description,P,344
P18,Dependência de outra substância psicoativa,icd10_description,P,344
P18,"Uso de outra substância psicoativa, sem outra especificação",icd10_description,P,344
P18,Abuso de substâncias não psicoativas,icd10_description,P,344
P18,abuso de qualquer medicamento prescrito,icpc2_inclusion,P,344
P18,Abuso de medicação,icpc2_description,P,344
P18,Abuso de outra substância psicoativa,icd10_description,P,344
P18,"Abuso associado a sedativo, hipnótico ou ansiolítico",icd10_description,P,344
P18,"Dependência associada a sedativo, hipnótico ou ansiolítico",icd10_description,P,344
P19,Abuso de outro estimulante,icd10_description,P,345
P19,"Uso de inalante, sem outra especificação",icd10_description,P,345
P19,Abuso de opióide,icd10_description,P,345
P19,Dependência de inalante,icd10_description,P,345
P19,Abuso de inalante,icd10_description,P,345
P19,"Uso de alucinogénio, sem outra especificação",icd10_description,P,345
P19,Abuso de alucinogénio,icd10_description,P,345
P19,Dependência de opióide,icd10_description,P,345
P19,"Uso de opióide, sem outra especificação",icd10_description,P,345
P19,Abuso de canábis,icd10_description,P,345
P19,Dependência de canábis,icd10_description,P,345
P19,"Uso de outro estimulante, sem outra especificação",icd10_description,P,345
P19,Abuso de cocaína,icd10_description,P,345
P19,Dependência de cocaína,icd10_description,P,345
P19,"Uso de cocaína, sem outra especificação",icd10_description,P,345
P19,Dependência de outro estimulante,icd10_description,P,345
P19,Dependência de alucinogénio,icd10_description,P,345
P19,"Uso de canábis, sem outra especificação",icd10_description,P,345
P19,privação de droga,icpc2_inclusion,P,345
P19,dependência de droga,icpc2_inclusion,P,345
P19,Abuso de droga,icpc2_description,P,345
P20,Alteração da memória,icpc2_description,P,346
P20,Outros sintomas e sinais especificados relativos às funções cognitivas e à consciência,icd10_description,P,346
P20,dificuldade de concentração,icpc2_inclusion,P,346
P20,desorientação,icpc2_inclusion,P,346
P20,amnésia,icpc2_inclusion,P,346
P20,Outra amnésia,icd10_description,P,346
P20,Amnésia retrógrada,icd10_description,P,346
P20,Desorientação não especificada,icd10_description,P,346
P20,Amnésia anterógrada,icd10_description,P,346
P22,birra,icpc2_inclusion,P,347
P22,"Perturbação conduta, restrita ao contexto familiar",icd10_description,P,347
P22,atraso do desenvolvimento,icpc2_inclusion,P,347
P22,Sintoma/queixa do comportamento da criança,icpc2_description,P,347
P22,ciúme,icpc2_inclusion,P,347
P22,"Perturbação conduta, instalação na infância",icd10_description,P,347
P22,Patologia oposicional de desafio,icd10_description,P,347
P22,Sintoma/queixa comportamento criança,icpc2_short,P,347
P22,Metas de crescimento atrasadas,icd10_description,P,347
P22,atraso da fala,icpc2_inclusion,P,347
P22,Outras perturbações comportamentais e emocionais especificados com início habitualmente na infância ou adolescência,icd10_description,P,347
P22,"Perturbação do funcionamento social da infância, sem outra especificação",icd10_description,P,347
P22,Outras patologias do funcionamento social na infância,icd10_description,P,347
P22,"Perturbação conduta, instalação na adolescência",icd10_description,P,347
P22,"Patologia de fixação da infância, com desinibição",icd10_description,P,347
P22,Mutismo seletivo,icd10_description,P,347
P22,"Perturb emocional da infância, sem outra especificação",icd10_description,P,347
P22,Outras Perturbações emocionais da infância,icd10_description,P,347
P22,Ansiedade anormal devida a separação,icd10_description,P,347
P22,"Distúrbios de comportamento, sem outra especificação",icd10_description,P,347
P22,Outras perturbações de conduta,icd10_description,P,347
P22,Patologia reativo de vinculação da infância,icd10_description,P,347
P22,criança super-activa,icpc2_inclusion,P,347
P22,"Distúrbios comportamentais e emocionais, sem outra especificação, com início habitualmente na infância ou adolescência",icd10_description,P,347
P23,delinquência,icpc2_inclusion,P,348
P23,Sintoma/queixa do comportamento do adolescente,icpc2_description,P,348
P23,Sintoma/queixa comportam adolescente,icpc2_short,P,348
P24,Outras patologias do desenvolvimento das competências escolares,icd10_description,P,349
P24,dislexia,icpc2_inclusion,P,349
P24,Patologia não especificada do desenvolvimento das escolares,icd10_description,P,349
P24,Dificuldade específica de aprendizagem,icpc2_description,P,349
P24,Outras disfunções simbólicas e as não especificadas,icd10_description,P,349
P24,Apraxia,icd10_description,P,349
P24,Agnosia,icd10_description,P,349
P24,Outras patologias do desenvolvimento da fala e linguagem,icd10_description,P,349
P24,Patologia específica do desenvolvimento motor,icd10_description,P,349
P24,Patologia não especificada do desenvolvimento da fala ou da linguagem,icd10_description,P,349
P24,Patologia mista recetiva-expressiva da linguagem,icd10_description,P,349
P24,Patologia específica de leitura,icd10_description,P,349
P24,Dislexia e alexia,icd10_description,P,349
P24,Patologia da linguagem expressiva,icd10_description,P,349
P24,Patologia específico da articulação da fala,icd10_description,P,349
P24,Patologia [do desenvolvimento] em matemática,icd10_description,P,349
P25,síndrome do ninho vazio,icpc2_inclusion,P,350
P25,dificuldades na adaptação à velhice,gpt-4o-mini,P,350
P25,desafios psicológicos na reforma,gpt-4o-mini_human-dc,P,350
P25,desmotivação na reforma,gpt-4o-mini,P,350
P25,dificuldades de adaptação à nova realidade familiar,gpt-4o-mini_human-dc,P,350
P25,insegurança na fase adulta,gpt-4o-mini,P,350
P25,desajuste na transição de vida,gpt-4o-mini,P,350
P25,problemas de adaptação à nova fase da vida,gpt-4o-mini,P,350
P25,transição de vida desafiadora,gpt-4o-mini,P,350
P25,descontentamento na reforma,gpt-4o-mini_human-dc,P,350
P25,desafios da meia-idade,gpt-4o-mini,P,350
P25,dificuldades emocionais na reforma,gpt-4o-mini,P,350
P25,Problemas de adaptação às transições do ciclo de vida,icd10_description,P,350
P25,crise de meia-idade,icpc2_inclusion,P,350
P25,Problema numa fase da vida de um adulto,icpc2_description,P,350
P25,problema de reforma,icpc2_inclusion,P,350
P27,receio de ter transtorno de estresse pós-traumático,gpt-4o-mini,P,351
P27,receio de ter transtorno de pânico,gpt-4o-mini,P,351
P27,medo de transtorno de estresse pós-traumático,gpt-4o-mini,P,351
P27,receio de ter transtorno de personalidade,gpt-4o-mini,P,351
P27,medo de transtorno bipolar,gpt-4o-mini,P,351
P27,medo de depressão,gpt-4o-mini,P,351
P27,receio de ter ansiedade,gpt-4o-mini,P,351
P27,receio de ter agorafobia;,gpt-4o-mini,P,351
P27,receio de ter fobia social,gpt-4o-mini,P,351
P27,medo de transtorno obsessivo-compulsivo,gpt-4o-mini,P,351
P27,medo de transtorno de pânico,gpt-4o-mini,P,351
P27,receio de ter depressão,gpt-4o-mini,P,351
P27,medo de esquizofrenia,gpt-4o-mini,P,351
P27,medo de fobia social,gpt-4o-mini,P,351
P27,receio de ter transtorno obsessivo-compulsivo,gpt-4o-mini,P,351
P27,medo de agorafobia,gpt-4o-mini,P,351
P27,medo de ansiedade,gpt-4o-mini,P,351
P27,receio de ter esquizofrenia,gpt-4o-mini,P,351
P27,medo de tentativa de suicídio,icpc2_inclusion,P,351
P27,preocupação com doença mental,icpc2_inclusion,P,351
P27,Medo de perturbação mental,icpc2_description,P,351
P27,receio de ter transtorno bipolar,gpt-4o-mini,P,351
P27,medo de transtorno de personalidade,gpt-4o-mini,P,351
P28,Limitação funcional por esquizofrenia,gpt-4o-mini,P,352
P28,Limitação funcional por transtorno de déficit de atenção e hiperatividade,gpt-4o-mini,P,352
P28,Incapacidade por transtorno obsessivo-compulsivo,gpt-4o-mini,P,352
P28,Incapacidade por transtorno bipolar,gpt-4o-mini,P,352
P28,Limitação funcional por ansiedade,gpt-4o-mini,P,352
P28,Limitação funcional por fobia social,gpt-4o-mini,P,352
P28,Incapacidade por transtorno de personalidade,gpt-4o-mini,P,352
P28,Incapacidade por transtorno de déficit de atenção e hiperatividade,gpt-4o-mini,P,352
P28,Incapacidade por ansiedade,gpt-4o-mini,P,352
P28,Limitação funcional por transtorno obsessivo-compulsivo,gpt-4o-mini,P,352
P28,Incapacidade por depressão,gpt-4o-mini,P,352
P28,Limitação funcional por transtorno bipolar,gpt-4o-mini,P,352
P28,Incapacidade por fobia social,gpt-4o-mini,P,352
P28,Limitação funcional por transtorno de espectro autista,gpt-4o-mini,P,352
P28,Limitação funcional por transtorno de personalidade,gpt-4o-mini,P,352
P28,Incapacidade por transtorno de espectro autista,gpt-4o-mini,P,352
P28,Incapacidade por transtorno de stresse pós-traumático,gpt-4o-mini,P,352
P28,Limitação funcional por depressão,gpt-4o-mini,P,352
P28,baixa auto-estima,icpc2_inclusion,P,352
P28,Limitação funcional/incapacidade (P),icpc2_description,P,352
P28,Limitação funcional por transtorno de stresse pós-traumático,gpt-4o-mini,P,352
P28,Incapacidade por esquizofrenia,gpt-4o-mini,P,352
P29,Aparência pessoal bizarra,icd10_description,P,353
P29,Nível de higiene pessoal muito baixo,icd10_description,P,353
P29,Outros sintomas e sinais envolvendo o estadio emocional,icd10_description,P,353
P29,"Estado de choque emocional e tensão, não especificado",icd10_description,P,353
P29,Outros sintomas e sinais especificados relativos às sensações e perceções gerais,icd10_description,P,353
P29,Comportamento estranho e inexplicável,icd10_description,P,353
P29,Hiperatividade,icd10_description,P,353
P29,Lentidão e baixa reatividade,icd10_description,P,353
P29,Personalidade suspeita e evasiva,icd10_description,P,353
P29,Inquietação e preocupação desadequadas com acontecimentos stressantes,icd10_description,P,353
P29,Verborragia e pormenores circunstanciais mascarando o motivo da consulta,icd10_description,P,353
P29,Peso inferior ao devido,icd10_description,P,353
P29,Exaustão,icd10_description,P,353
P29,"Alucinações, sem outra especificação",icd10_description,P,353
P29,Outras alucinações,icd10_description,P,353
P29,"Distúrbios alimentares, não especificados",icd10_description,P,353
P29,Alucinações auditivas,icd10_description,P,353
P29,Sintoma/queixa psicológico outro,icpc2_description,P,353
P29,ilusões,icpc2_inclusion,P,353
P29,problemas em comer NE,icpc2_inclusion,P,353
P29,Alucinações visuais,icd10_description,P,353
P29,sintomas/queixas psicológicos múltiplos,icpc2_inclusion,P,353
P29,falta de higiene,icpc2_inclusion,P,353
P29,alucinações,icpc2_inclusion,P,353
P29,desconfiança,icpc2_inclusion,P,353
P29,Outros distúrbios alimentares,icd10_description,P,353
P29,Padrão comportamental de tipo A,icd10_description,P,353
P29,Tricotilomania,icd10_description,P,353
P29,comportamentos estranhos,icpc2_inclusion,P,353
P29,Stress não classificado em outra parte,icd10_description,P,353
P70,Outras formas de Doença de Alzheimer,icd10_description,P,354
P70,Doença de Alzheimer de início tardio,icd10_description,P,354
P70,Doença de Alzheimer de início precoce,icd10_description,P,354
P70,"Demência, sem outra especificação",icd10_description,P,354
P70,Demência em outras doenças especificadas classificadas noutra parte,icd10_description,P,354
P70,"Doença de Alzheimer, sem outra especificação",icd10_description,P,354
P70,doença de Alzheimer,icpc2_inclusion,P,354
P70,demência senil,icpc2_inclusion,P,354
P70,Demência,icpc2_description,P,354
P71,"Patologia mental, sem outra especificação, devida a condição psicológica",icd10_description,P,355
P71,Patologia não especificada da personalidade e do comportamento devido a condição psicológica conhecida,icd10_description,P,355
P71,Outros distúrbios da personalidade e comportamento por condição psicológica conhecida,icd10_description,P,355
P71,Perturbação da personalidade devida a condição orgânica conhecida,icd10_description,P,355
P71,Outras patologias mentais especificadas devidas a alteração fisiológica conhecida,icd10_description,P,355
P71,Transtorno neurocognitivo ligeiro devido a condição fisiológica conhecida,icd10_description,P,355
P71,Perturbação de ansiedade em condições classificadas em outra parte,icd10_description,P,355
P71,Psicose orgânica outra,icpc2_description,P,355
P71,Patologia psicótica com delírios devida a condição fisiológica conhecida,icd10_description,P,355
P71,Estado catatónico orgânico,icd10_description,P,355
P71,Patologia psicótica com alucinações devida a alteração fisiológica conhecida,icd10_description,P,355
P71,Síndrome amnésica orgânica não induzida pelo álcool ou por outras substâncias psicoativas,icd10_description,P,355
P71,delirium,icpc2_inclusion,P,355
P71,Distúrbios do humor [afetivos] orgânicos,icd10_description,P,355
P72,Outra patologia psicótica não devida a uma substância ou condição fisiológica conhecida,icd10_description,P,356
P72,"Psicose tipo esquizoafetivo, sem outra especificação",icd10_description,P,356
P72,Patologia esquizoafetivo do tipo depressivo,icd10_description,P,356
P72,Patologia esquizoafetivo do tipo maníaco,icd10_description,P,356
P72,Patologia psicótica partilhada,icd10_description,P,356
P72,Perturbação esquizotípica da personalidade,icd10_description,P,356
P72,Esquizofrenia,icpc2_description,P,356
P72,Outras perturbações esquizoafetivas,icd10_description,P,356
P72,Esquizofrenia residual,icd10_description,P,356
P72,Outra esquizofrenia,icd10_description,P,356
P72,todos os tipos de esquizofrenia,icpc2_inclusion,P,356
P72,todos os tipos de paranóia,icpc2_inclusion,P,356
P72,"Esquizofrenia, sem outra especificação",icd10_description,P,356
P72,Esquizofrenia hebefrênica,icd10_description,P,356
P72,Esquizofrenia catatónica,icd10_description,P,356
P72,Esquizofrenia indiferenciada,icd10_description,P,356
P72,Esquizofrenia paranóide,icd10_description,P,356
P73,Perturbação ciclotímica,icd10_description,P,357
P73,"Doença bipolar, sem outra especificação",icd10_description,P,357
P73,Outras patologias   bipolares,icd10_description,P,357
P73,"Doença afetiva bipolar, atualmente em remissão",icd10_description,P,357
P73,"Doença afetiva bipolar, episódio atual misto",icd10_description,P,357
P73,"Doença bipolar I, epis.m/recente (ou atual) deprimido, severo, c/comportamento psicotico",icd10_description,P,357
P73,"Doença bipolar I, epis.m/recente (ou atual) maníaco, severo, com comportamento psicotico",icd10_description,P,357
P73,"Doença afetiva bipolar, episódio atual maníaco sem sintomas psicóticos",icd10_description,P,357
P73,"Episódio maníaco, sem outra especificação",icd10_description,P,357
P73,Outros episódios maníacos,icd10_description,P,357
P73,"Episódio maníaco, grave, com sintomas psicóticos",icd10_description,P,357
P73,Episódio maníaco sem sintomas psicóticos,icd10_description,P,357
P73,"Doença bipolar I, epis.m/recente (ou atual) deprimido, severo, s/menção comport.psicotic",icd10_description,P,357
P73,"Doença afetiva bipolar, episódio atual hipomaníaco",icd10_description,P,357
P73,"Perturbação afetiva bipolar, episódio atual depressivo leve ou moderado",icd10_description,P,357
P73,distúrbio bipolar,icpc2_inclusion,P,357
P73,depressão maníaca,icpc2_inclusion,P,357
P73,mania,icpc2_inclusion,P,357
P73,hipomania,icpc2_inclusion,P,357
P73,Psicose afectiva,icpc2_description,P,357
P74,Distúrbio ansioso/estado de ansiedade,icpc2_description,P,358
P74,neurose ansiosa,icpc2_inclusion,P,358
P74,perturbação de pânico,icpc2_inclusion,P,358
P74,Patologia generalizada da ansiedade,icd10_description,P,358
P74,Outras patologias ansiosos mistos,icd10_description,P,358
P74,Outras patologias ansiosos especificados,icd10_description,P,358
P74,"Estado de ansiedade, sem outra especificação",icd10_description,P,358
P74,Estado de pânico ,icd10_description,P,358
P75,distúrbio de conversão,icpc2_inclusion,P,359
P75,hipocondria,icpc2_inclusion,P,359
P75,histeria,icpc2_inclusion,P,359
P75,Anestesia e perda sensorial dissociativas,icd10_description,P,359
P75,Somatização,icpc2_description,P,359
P75,Convulsões dissociativas,icd10_description,P,359
P75,Amnesia dissociativa,icd10_description,P,359
P75,Fuga dissociativa,icd10_description,P,359
P75,pseudociese,icpc2_inclusion,P,359
P75,Estupor dissociativo,icd10_description,P,359
P75,Patologias dissociativos do movimento,icd10_description,P,359
P75,Outras doenças dissociativas e de conversão,icd10_description,P,359
P75,Perurbação dissociativa [de conversão] não especificada,icd10_description,P,359
P75,Perurbação de somatização,icd10_description,P,359
P75,Perurbação de somatização indiferenciada,icd10_description,P,359
P75,Perturbações hipocondríacas,icd10_description,P,359
P75,Patologias da dor relacionadas com factores psicológicos,icd10_description,P,359
P75,"Patologia de somatização, sem outra especificação",icd10_description,P,359
P75,Doença dissociativa mista [de conversão],icd10_description,P,359
P76,"Patologia depressiva major, episódio único, grave com características psicóticas",icd10_description,P,360
P76,"Patologia depressiva major, episódio único, grave sem características psicóticas",icd10_description,P,360
P76,"Patologia depressiva major, episódio único, moderado",icd10_description,P,360
P76,"Patologia depressiva major, episódio único, suave",icd10_description,P,360
P76,"Patologia depressiva major, recorrente, suave",icd10_description,P,360
P76,"Patologia depressiva major, recorrente, moderado",icd10_description,P,360
P76,"Patologia depressiva major, recorrente, em remissão",icd10_description,P,360
P76,"Patologia depressiva major, recorrente, grave com características psicóticas",icd10_description,P,360
P76,Outros episódios depressivos,icd10_description,P,360
P76,Outras patologias depressivas recorrentes,icd10_description,P,360
P76,"Patologia depressiva major, recorrente, sem outra especificação",icd10_description,P,360
P76,Perturbação distímica,icd10_description,P,360
P76,Outras perturbações do humor [afetivas] persistentes,icd10_description,P,360
P76,"Patologia depressiva major, recorrente, grave sem características psicóticas",icd10_description,P,360
P76,Perturbação depressiva,icpc2_description,P,360
P76,"Patologia depressiva major, episódio único, sem outra especificação",icd10_description,P,360
P76,"Patologia do humor [afetivo], sem outra especificação",icd10_description,P,360
P76,depressão reactiva,icpc2_inclusion,P,360
P76,depressão puerperal/pós-natal,icpc2_inclusion,P,360
P76,misto de ansiedade e depressão,icpc2_inclusion,P,360
P76,Perurbação do humor [afetivo] persistente não especificado,icd10_description,P,360
P76,Depressão pós-parto,icd10_description,P,360
P76,neurose/psicose depressiva,icpc2_inclusion,P,360
P77,risco de suicídio,gpt-4o-mini,P,361
P77,ato de autodestruição,gpt-4o-mini,P,361
P77,comportamento suicida,gpt-4o-mini,P,361
P77,ato de suicídio,gpt-4o-mini,P,361
P77,história de autoagressão,gpt-4o-mini,P,361
P77,tentativa de autodestruição,gpt-4o-mini,P,361
P77,sofrimento emocional,gpt-4o-mini,P,361
P77,impulso suicida,gpt-4o-mini,P,361
P77,ideação suicida,gpt-4o-mini,P,361
P77,ato de autoeliminação,gpt-4o-mini,P,361
P77,comportamento autodestrutivo,gpt-4o-mini,P,361
P77,tentativa de morte,gpt-4o-mini,P,361
P77,intenção suicida,gpt-4o-mini,P,361
P77,comportamento de autoagressão,gpt-4o-mini,P,361
P77,crise suicida,gpt-4o-mini,P,361
P77,autolesão,gpt-4o-mini,P,361
P77,tentativa de autoeliminação,gpt-4o-mini,P,361
P77,autoagressão,gpt-4o-mini,P,361
P77,transtorno suicida,gpt-4o-mini,P,361
P77,Suicídio/tentativa de suicídio,icpc2_description,P,361
P77,tentativa sucedida,icpc2_inclusion,P,361
P77,gesto suicida,icpc2_inclusion,P,361
P78,Neurastenia com fadiga intensa,gpt-4o-mini_human-dc,P,362
P78,Neurastenia/surmenage,icpc2_description,P,362
P78,Neurastenia com fadiga psicológica,gpt-4o-mini_human-dc,P,362
P78,Neurastenia com fadiga mental,gpt-4o-mini_human-dc,P,362
P78,Neurastenia com dor muscular,gpt-4o-mini_human-dc,P,362
P78,Neurastenia com sensação de fraqueza,gpt-4o-mini_human-dc,P,362
P78,Neurastenia com sensação de sobrecarga mental,gpt-4o-mini_human-dc,P,362
P78,Neurastenia com  Esgotamento emocional,gpt-4o-mini_human-dc,P,362
P78,Neurastenia com Exaustão mental,gpt-4o-mini_human-dc,P,362
P78,Neurastenia com  Stress psicológico,gpt-4o-mini_human-dc,P,362
P78,Neurastenia com cansaço físico,gpt-4o-mini_human-dc,P,362
P78,Neurastenia com cansaço mental,gpt-4o-mini_human-dc,P,362
P78,Desempenho reduzido,gpt-4o-mini,P,362
P78,Neurastenia com esgotamento mental,gpt-4o-mini_human-dc,P,362
P78,Outra doença neurótica,human-dc,P,362
P78,Outra distúrbio neurótico,human-dc,P,362
P78,Outra problema neurótico,gpt-4o-mini,P,362
P78,Dificuldades de relaxamento,gpt-4o-mini,P,362
P78,Fadiga de origem psicológica,gpt-4o-mini,P,362
P78,Neurastenia com esgotamento físico,gpt-4o-mini,P,362
P79,Pensamentos e atos obsessivos mistos,icd10_description,P,363
P79,"Patologia obsessivo-compulsiva, sem outra especificação",icd10_description,P,363
